,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate-4-2020,Mandate-5-2020,Mandate-6-2020,Mandate-7-2020
3196,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Male,45-54 years,29.0,176.0,12.0,0.0,0.0,34.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3197,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Male,55-64 years,56.0,412.0,47.0,28.0,0.0,75.0,,6055822.0,1,1,1,1
3198,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Male,65-74 years,65.0,508.0,65.0,35.0,0.0,96.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3199,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Male,75-84 years,96.0,553.0,73.0,38.0,0.0,131.0,,6055822.0,1,1,1,1
3200,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Male,85 years and over,83.0,523.0,61.0,27.0,0.0,117.0,,6055822.0,1,1,1,1
3201,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,Under 1 year,0.0,11.0,0.0,0.0,0.0,0.0,,6055822.0,1,1,1,1
3202,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3203,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3204,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3205,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,25-34 years,0.0,54.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3206,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,35-44 years,0.0,47.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3207,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,45-54 years,22.0,128.0,12.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055822.0,1,1,1,1
3208,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,55-64 years,34.0,261.0,31.0,16.0,0.0,49.0,,6055822.0,1,1,1,1
3209,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,65-74 years,55.0,395.0,41.0,21.0,0.0,75.0,,6055822.0,1,1,1,1
3210,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,75-84 years,82.0,495.0,62.0,35.0,0.0,109.0,,6055822.0,1,1,1,1
3211,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Maryland,Female,85 years and over,123.0,846.0,79.0,32.0,0.0,170.0,,6055822.0,1,1,1,1
3212,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0,,6055802.0,1,1,1,1
3213,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3214,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3215,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,15-24 years,0.0,45.0,0.0,0.0,0.0,0.0,,6055802.0,1,1,1,1
3216,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,25-34 years,0.0,90.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3217,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,35-44 years,0.0,112.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3218,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,45-54 years,10.0,166.0,11.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3219,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,55-64 years,27.0,390.0,31.0,0.0,0.0,49.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3220,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,65-74 years,46.0,514.0,43.0,18.0,0.0,71.0,,6055802.0,1,1,1,1
3221,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,75-84 years,42.0,509.0,59.0,24.0,0.0,78.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3222,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Male,85 years and over,26.0,495.0,40.0,0.0,0.0,59.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3223,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3224,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3225,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,6055802.0,1,1,1,1
3226,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,15-24 years,0.0,12.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3227,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,25-34 years,0.0,42.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3228,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,35-44 years,0.0,53.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3229,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,45-54 years,0.0,92.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3230,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,55-64 years,15.0,270.0,16.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3231,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,65-74 years,24.0,415.0,30.0,0.0,0.0,46.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6055802.0,1,1,1,1
3232,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,75-84 years,43.0,524.0,30.0,10.0,0.0,63.0,,6055802.0,1,1,1,1
3233,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Maryland,Female,85 years and over,69.0,800.0,53.0,20.0,0.0,102.0,,6055802.0,1,1,1,1
3234,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,Under 1 year,0.0,12.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3235,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3236,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3237,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,15-24 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3238,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,25-34 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3239,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,35-44 years,0.0,87.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3240,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,45-54 years,0.0,145.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3241,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,55-64 years,0.0,389.0,16.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3242,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,65-74 years,0.0,549.0,47.0,0.0,0.0,52.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3243,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,75-84 years,0.0,647.0,59.0,0.0,0.0,64.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3244,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Male,85 years and over,0.0,804.0,82.0,0.0,0.0,85.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3245,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,Under 1 year,0.0,17.0,0.0,0.0,0.0,0.0,,6894464.0,0,1,1,1
3246,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3247,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3248,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3249,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,25-34 years,0.0,35.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3250,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,35-44 years,0.0,36.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3251,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,45-54 years,0.0,92.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3252,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,55-64 years,0.0,212.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3253,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,65-74 years,0.0,367.0,16.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3254,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,75-84 years,0.0,633.0,60.0,0.0,0.0,67.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894464.0,0,1,1,1
3255,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Massachusetts,Female,85 years and over,0.0,1338.0,104.0,0.0,14.0,118.0,,6894464.0,0,1,1,1
3256,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,Under 1 year,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3257,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3258,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3259,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,15-24 years,0.0,23.0,0.0,0.0,0.0,0.0,,6894242.0,0,1,1,1
3260,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,25-34 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3261,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,35-44 years,0.0,93.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3262,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,45-54 years,0.0,138.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3263,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,55-64 years,0.0,358.0,20.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3264,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,65-74 years,0.0,525.0,46.0,0.0,10.0,56.0,,6894242.0,0,1,1,1
3265,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,75-84 years,0.0,647.0,66.0,0.0,0.0,74.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3266,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Male,85 years and over,0.0,695.0,59.0,0.0,0.0,66.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3267,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,Under 1 year,0.0,11.0,0.0,0.0,0.0,0.0,,6894242.0,0,1,1,1
3268,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3269,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,6894242.0,0,1,1,1
3270,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0,,6894242.0,0,1,1,1
3271,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,25-34 years,0.0,33.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3272,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,35-44 years,0.0,35.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3273,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,45-54 years,0.0,84.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3274,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,55-64 years,0.0,191.0,12.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3275,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,65-74 years,0.0,376.0,28.0,0.0,0.0,32.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3276,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,75-84 years,0.0,636.0,61.0,0.0,11.0,72.0,,6894242.0,0,1,1,1
3277,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Massachusetts,Female,85 years and over,0.0,1169.0,82.0,0.0,10.0,93.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894242.0,0,1,1,1
3278,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,Under 1 year,0.0,12.0,0.0,0.0,0.0,0.0,,6894029.0,0,1,1,1
3279,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894029.0,0,1,1,1
3280,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,6894029.0,0,1,1,1
3281,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,15-24 years,0.0,22.0,0.0,0.0,0.0,0.0,,6894029.0,0,1,1,1
3282,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,25-34 years,0.0,68.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894029.0,0,1,1,1
3283,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,35-44 years,0.0,110.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894029.0,0,1,1,1
3284,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,45-54 years,0.0,156.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894029.0,0,1,1,1
3285,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Massachusetts,Male,55-64 years,0.0,390.0,28.0,0.0,0.0,39.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6894029.0,0,1,1,1
