,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population
11301,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Male,55-64 years,25.0,156.0,18.0,16.0,0.0,27.0,,2106078.0
11302,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Male,65-74 years,29.0,208.0,17.0,11.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11303,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Male,75-84 years,22.0,240.0,23.0,0.0,0.0,37.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11304,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Male,85 years and over,30.0,203.0,16.0,0.0,0.0,41.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11306,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11308,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,2106078.0
11309,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,2106078.0
11310,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11312,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,25-34 years,0.0,26.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11314,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,35-44 years,0.0,25.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11316,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,45-54 years,10.0,61.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11318,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,55-64 years,16.0,102.0,14.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11319,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,65-74 years,15.0,160.0,19.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11320,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,75-84 years,35.0,217.0,25.0,15.0,0.0,45.0,,2106078.0
11321,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,New Mexico,Female,85 years and over,41.0,284.0,18.0,0.0,0.0,51.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106078.0
11340,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11342,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,2106258.0
11343,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11344,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0,,2106258.0
11346,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,25-34 years,0.0,61.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11348,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,35-44 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11350,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,45-54 years,0.0,87.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11352,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,55-64 years,14.0,159.0,0.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11353,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,65-74 years,17.0,205.0,19.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11354,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,75-84 years,16.0,188.0,17.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11355,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Male,85 years and over,10.0,183.0,16.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11357,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11359,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11360,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11361,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11363,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,25-34 years,0.0,23.0,0.0,0.0,0.0,0.0,,2106258.0
11365,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,35-44 years,0.0,34.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11367,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,45-54 years,0.0,55.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11369,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,55-64 years,10.0,102.0,10.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11370,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,65-74 years,14.0,157.0,19.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11371,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,75-84 years,0.0,189.0,14.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11372,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,New Mexico,Female,85 years and over,16.0,279.0,16.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106258.0
11391,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11393,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,2106319.0
11394,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11395,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,15-24 years,0.0,30.0,0.0,0.0,0.0,0.0,,2106319.0
11397,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,25-34 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11399,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,35-44 years,0.0,72.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11401,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,45-54 years,10.0,85.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11403,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,55-64 years,15.0,140.0,11.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11404,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,65-74 years,23.0,222.0,22.0,11.0,0.0,34.0,,2106319.0
11405,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,75-84 years,17.0,227.0,17.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11406,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Male,85 years and over,13.0,202.0,15.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11408,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11410,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,2106319.0
11411,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11412,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,15-24 years,0.0,15.0,0.0,0.0,0.0,0.0,,2106319.0
11414,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,25-34 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11416,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,35-44 years,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11418,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,45-54 years,0.0,38.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11420,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,55-64 years,11.0,79.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11421,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,65-74 years,18.0,146.0,15.0,11.0,0.0,22.0,,2106319.0
11422,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,75-84 years,23.0,190.0,15.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11423,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,New Mexico,Female,85 years and over,18.0,276.0,13.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,2106319.0
11442,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,Under 1 year,0.0,24.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11444,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11445,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11446,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,15-24 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11448,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,25-34 years,0.0,100.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11450,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,35-44 years,0.0,118.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11452,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,45-54 years,0.0,253.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11454,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,55-64 years,0.0,582.0,35.0,0.0,0.0,42.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11455,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,65-74 years,0.0,975.0,81.0,0.0,0.0,87.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11456,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,75-84 years,0.0,1129.0,105.0,0.0,10.0,115.0,,19378866.0
11457,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Male,85 years and over,0.0,1368.0,170.0,0.0,0.0,177.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11459,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,Under 1 year,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11461,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11462,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11463,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,15-24 years,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11465,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,25-34 years,0.0,48.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11467,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,35-44 years,0.0,61.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11469,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,45-54 years,0.0,157.0,11.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11471,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,55-64 years,0.0,392.0,27.0,0.0,0.0,31.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11472,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,65-74 years,0.0,758.0,67.0,0.0,0.0,74.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11473,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,75-84 years,0.0,1111.0,85.0,0.0,0.0,92.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19378866.0
11474,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,New York,Female,85 years and over,0.0,2097.0,184.0,0.0,10.0,194.0,,19378866.0
11493,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,New York,Male,Under 1 year,0.0,26.0,0.0,0.0,0.0,0.0,,19366900.0
11495,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,New York,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19366900.0
11496,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,New York,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19366900.0
11497,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,New York,Male,15-24 years,0.0,36.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,19366900.0
