,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
1514,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,Under 1 year,0.0,75.0,0.0,0.0,0.0,0.0,
1515,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,0-17 years,0.0,126.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1516,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,1-4 years,0.0,12.0,0.0,0.0,0.0,0.0,
1517,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,5-14 years,0.0,19.0,0.0,0.0,0.0,0.0,
1518,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,15-24 years,0.0,114.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1519,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,18-29 years,15.0,209.0,11.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1520,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,25-34 years,22.0,255.0,23.0,14.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1521,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,30-39 years,20.0,331.0,26.0,13.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1522,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,35-44 years,31.0,426.0,35.0,20.0,0.0,48.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1523,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,40-49 years,66.0,614.0,77.0,48.0,0.0,98.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1524,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,45-54 years,96.0,875.0,133.0,76.0,0.0,158.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1525,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,50-64 years,301.0,2439.0,391.0,238.0,0.0,461.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1526,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,55-64 years,251.0,1943.0,312.0,196.0,0.0,371.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1527,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,65-74 years,449.0,3376.0,576.0,368.0,0.0,662.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1528,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,75-84 years,596.0,4345.0,691.0,465.0,0.0,826.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1529,3/10/2021,1/1/2020,3/6/2021,By Total,,,Nevada,Female,85 years and over,469.0,4595.0,506.0,347.0,0.0,631.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1530,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,All Ages,1203.0,15903.0,1032.0,335.0,37.0,1934.0,
1531,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,Under 1 year,0.0,54.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1532,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,0-17 years,0.0,98.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1533,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,1-4 years,0.0,11.0,0.0,0.0,0.0,0.0,
1534,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,5-14 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1535,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,15-24 years,0.0,112.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1536,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,18-29 years,0.0,220.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1537,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,25-34 years,0.0,282.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1538,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,30-39 years,0.0,346.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1539,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,35-44 years,0.0,363.0,11.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1540,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,40-49 years,0.0,475.0,14.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1541,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,45-54 years,16.0,725.0,21.0,0.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1542,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,50-64 years,61.0,2178.0,97.0,20.0,0.0,142.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1543,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,55-64 years,51.0,1752.0,83.0,18.0,0.0,119.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1544,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,65-74 years,187.0,3033.0,223.0,76.0,11.0,345.0,
1545,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,75-84 years,356.0,3939.0,318.0,107.0,0.0,575.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1546,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,All Sexes,85 years and over,587.0,5614.0,373.0,127.0,10.0,842.0,
1547,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,All Ages,603.0,8181.0,576.0,198.0,16.0,994.0,
1548,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,Under 1 year,0.0,28.0,0.0,0.0,0.0,0.0,
1549,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,0-17 years,0.0,61.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1550,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1551,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,5-14 years,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1552,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,15-24 years,0.0,81.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1553,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,18-29 years,0.0,150.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1554,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,25-34 years,0.0,193.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1555,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,30-39 years,0.0,243.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1556,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,35-44 years,0.0,247.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1557,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,40-49 years,0.0,303.0,10.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1558,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,45-54 years,13.0,464.0,15.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1559,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,50-64 years,49.0,1380.0,73.0,18.0,0.0,105.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1560,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,55-64 years,41.0,1106.0,62.0,16.0,0.0,87.0,
1561,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,65-74 years,115.0,1808.0,134.0,49.0,0.0,203.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1562,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,75-84 years,202.0,2048.0,185.0,68.0,0.0,325.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1563,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Male,85 years and over,226.0,2188.0,168.0,59.0,0.0,337.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1564,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,All Ages,600.0,7722.0,456.0,137.0,21.0,940.0,
1565,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,Under 1 year,0.0,26.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1566,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,0-17 years,0.0,37.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1567,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1568,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1569,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,15-24 years,0.0,31.0,0.0,0.0,0.0,0.0,
1570,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,18-29 years,0.0,70.0,0.0,0.0,0.0,0.0,
1571,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,25-34 years,0.0,89.0,0.0,0.0,0.0,0.0,
1572,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,30-39 years,0.0,103.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1573,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,35-44 years,0.0,116.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1574,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,40-49 years,0.0,172.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1575,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,45-54 years,0.0,261.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1576,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,50-64 years,12.0,798.0,24.0,0.0,0.0,37.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1577,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,55-64 years,10.0,646.0,21.0,0.0,0.0,32.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1578,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,65-74 years,72.0,1225.0,89.0,27.0,0.0,142.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1579,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,75-84 years,154.0,1891.0,133.0,39.0,0.0,250.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1580,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Hampshire,Female,85 years and over,361.0,3426.0,205.0,68.0,0.0,505.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1581,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,All Ages,21674.0,111166.0,15786.0,10741.0,155.0,26859.0,
1582,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,Under 1 year,0.0,369.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1583,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,0-17 years,0.0,592.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1584,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,1-4 years,0.0,66.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1585,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,5-14 years,0.0,73.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1586,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,15-24 years,22.0,650.0,22.0,0.0,0.0,39.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1587,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,18-29 years,80.0,1402.0,62.0,32.0,0.0,110.0,
1588,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,25-34 years,152.0,1892.0,107.0,72.0,0.0,193.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1589,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,30-39 years,243.0,2407.0,161.0,111.0,0.0,300.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1590,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,35-44 years,376.0,2912.0,249.0,178.0,0.0,450.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1591,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,40-49 years,637.0,3859.0,437.0,318.0,10.0,766.0,
1592,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,45-54 years,1102.0,5879.0,771.0,559.0,14.0,1328.0,
1593,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,50-64 years,3444.0,16981.0,2429.0,1768.0,25.0,4127.0,
1594,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,55-64 years,2752.0,13400.0,1940.0,1415.0,19.0,3293.0,
1595,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,65-74 years,4375.0,20261.0,3208.0,2281.0,24.0,5322.0,
1596,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,75-84 years,5785.0,27015.0,4389.0,3011.0,33.0,7192.0,
1597,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,All Sexes,85 years and over,7107.0,38649.0,5095.0,3220.0,54.0,9033.0,
1598,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,All Ages,11868.0,56619.0,8768.0,6072.0,92.0,14649.0,
1599,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,Under 1 year,0.0,194.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1600,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,0-17 years,0.0,331.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1601,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,1-4 years,0.0,41.0,0.0,0.0,0.0,0.0,
1602,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,5-14 years,0.0,39.0,0.0,0.0,0.0,0.0,
1603,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,15-24 years,15.0,469.0,14.0,0.0,0.0,26.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1604,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,18-29 years,52.0,1025.0,38.0,19.0,0.0,71.0,
1605,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,25-34 years,104.0,1379.0,68.0,51.0,0.0,124.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1606,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,30-39 years,182.0,1697.0,115.0,87.0,0.0,214.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1607,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,35-44 years,277.0,1988.0,176.0,130.0,0.0,325.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1608,3/10/2021,1/1/2020,3/6/2021,By Total,,,New Jersey,Male,40-49 years,476.0,2576.0,309.0,235.0,0.0,559.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
